country,iso3,hs10,year,tariff_max,tariff_scaled,effective_mdate
"CHINA","CHN",6202930700,2018,0,0,2019m9
"CHINA","CHN",6202930700,2019,.15,.05,2019m9
"CHINA","CHN",6202930911,2018,0,0,2019m9
"CHINA","CHN",6202930911,2019,.15,.05,2019m9
"CHINA","CHN",6202930921,2018,0,0,2019m9
"CHINA","CHN",6202930921,2019,.15,.05,2019m9
"CHINA","CHN",6202931500,2018,0,0,2019m9
"CHINA","CHN",6202931500,2019,.15,.05,2019m9
"CHINA","CHN",6202932510,2018,0,0,2019m9
"CHINA","CHN",6202932510,2019,.15,.05,2019m9
"CHINA","CHN",6202932520,2018,0,0,2019m9
"CHINA","CHN",6202932520,2019,.15,.05,2019m9
"CHINA","CHN",6202934511,2018,0,0,2019m9
"CHINA","CHN",6202934511,2019,.15,.05,2019m9
"CHINA","CHN",6202934800,2018,0,0,2019m9
"CHINA","CHN",6202934800,2019,.15,.05,2019m9
"CHINA","CHN",6202935511,2018,0,0,2019m9
"CHINA","CHN",6202935511,2019,.15,.05,2019m9
"CHINA","CHN",6202935521,2018,0,0,2019m9
"CHINA","CHN",6202935521,2019,.15,.05,2019m9
"CHINA","CHN",6202990300,2018,0,0,2019m9
"CHINA","CHN",6202990300,2019,.15,.05,2019m9
"CHINA","CHN",6202991511,2018,0,0,2019m9
"CHINA","CHN",6202991511,2019,.15,.05,2019m9
"CHINA","CHN",6202991531,2018,0,0,2019m9
"CHINA","CHN",6202991531,2019,.15,.05,2019m9
"CHINA","CHN",6202991561,2018,0,0,2019m9
"CHINA","CHN",6202991561,2019,.15,.05,2019m9
"CHINA","CHN",6202996000,2018,0,0,2019m9
"CHINA","CHN",6202996000,2019,.15,.05,2019m9
"CHINA","CHN",6202998021,2018,0,0,2019m9
"CHINA","CHN",6202998021,2019,.15,.05,2019m9
"CHINA","CHN",6202998031,2018,0,0,2019m9
"CHINA","CHN",6202998031,2019,.15,.05,2019m9
"CHINA","CHN",6202998061,2018,0,0,2019m9
"CHINA","CHN",6202998061,2019,.15,.05,2019m9
"CHINA","CHN",6203111500,2018,0,0,2019m9
"CHINA","CHN",6203111500,2019,.15,.05,2019m9
"CHINA","CHN",6203113000,2018,0,0,2019m9
"CHINA","CHN",6203113000,2019,.15,.05,2019m9
"CHINA","CHN",6203116000,2018,0,0,2019m9
"CHINA","CHN",6203116000,2019,.15,.05,2019m9
"CHINA","CHN",6203119000,2018,0,0,2019m9
"CHINA","CHN",6203119000,2019,.15,.05,2019m9
"CHINA","CHN",6203121000,2018,0,0,2019m9
"CHINA","CHN",6203121000,2019,.15,.05,2019m9
"CHINA","CHN",6203122010,2018,0,0,2019m9
"CHINA","CHN",6203122010,2019,.15,.05,2019m9
"CHINA","CHN",6203122020,2018,0,0,2019m9
"CHINA","CHN",6203122020,2019,.15,.05,2019m9
"CHINA","CHN",6203191010,2018,0,0,2019m9
"CHINA","CHN",6203191010,2019,.15,.05,2019m9
"CHINA","CHN",6203191020,2018,0,0,2019m9
"CHINA","CHN",6203191020,2019,.15,.05,2019m9
"CHINA","CHN",6203191030,2018,0,0,2019m9
"CHINA","CHN",6203191030,2019,.15,.05,2019m9
"CHINA","CHN",6203221000,2018,0,0,2019m9
"CHINA","CHN",6203221000,2019,.15,.05,2019m9
"CHINA","CHN",6203292030,2018,0,0,2019m9
"CHINA","CHN",6203292030,2019,.15,.05,2019m9
"CHINA","CHN",6203293046,2018,0,0,2019m9
"CHINA","CHN",6203293046,2019,.15,.05,2019m9
"CHINA","CHN",6203293060,2018,0,0,2019m9
"CHINA","CHN",6203293060,2019,.15,.05,2019m9
"CHINA","CHN",6203315010,2018,0,0,2019m9
"CHINA","CHN",6203315010,2019,.15,.05,2019m9
"CHINA","CHN",6203315020,2018,0,0,2019m9
"CHINA","CHN",6203315020,2019,.15,.05,2019m9
"CHINA","CHN",6203319010,2018,0,0,2019m9
"CHINA","CHN",6203319010,2019,.15,.05,2019m9
"CHINA","CHN",6203319020,2018,0,0,2019m9
"CHINA","CHN",6203319020,2019,.15,.05,2019m9
"CHINA","CHN",6203321000,2018,0,0,2019m9
"CHINA","CHN",6203321000,2019,.15,.05,2019m9
"CHINA","CHN",6203322010,2018,0,0,2019m9
"CHINA","CHN",6203322010,2019,.15,.05,2019m9
"CHINA","CHN",6203322030,2018,0,0,2019m9
"CHINA","CHN",6203322030,2019,.15,.05,2019m9
"CHINA","CHN",6203322040,2018,0,0,2019m9
"CHINA","CHN",6203322040,2019,.15,.05,2019m9
"CHINA","CHN",6203322050,2018,0,0,2019m9
"CHINA","CHN",6203322050,2019,.15,.05,2019m9
"CHINA","CHN",6203331030,2018,0,0,2019m9
"CHINA","CHN",6203331030,2019,.15,.05,2019m9
"CHINA","CHN",6203331040,2018,0,0,2019m9
"CHINA","CHN",6203331040,2019,.15,.05,2019m9
"CHINA","CHN",6203331060,2018,0,0,2019m9
"CHINA","CHN",6203331060,2019,.15,.05,2019m9
"CHINA","CHN",6203332010,2018,0,0,2019m9
"CHINA","CHN",6203332010,2019,.15,.05,2019m9
"CHINA","CHN",6203332020,2018,0,0,2019m9
"CHINA","CHN",6203332020,2019,.15,.05,2019m9
"CHINA","CHN",6203392010,2018,0,0,2019m9
"CHINA","CHN",6203392010,2019,.15,.05,2019m9
"CHINA","CHN",6203392020,2018,0,0,2019m9
"CHINA","CHN",6203392020,2019,.15,.05,2019m9
"CHINA","CHN",6203395000,2018,0,0,2019m9
"CHINA","CHN",6203395000,2019,.15,.05,2019m9
"CHINA","CHN",6203399010,2018,0,0,2019m9
"CHINA","CHN",6203399010,2019,.15,.05,2019m9
"CHINA","CHN",6203399020,2018,0,0,2019m9
"CHINA","CHN",6203399020,2019,.15,.05,2019m9
"CHINA","CHN",6203399030,2018,0,0,2019m9
"CHINA","CHN",6203399030,2019,.15,.05,2019m9
"CHINA","CHN",6203399060,2018,0,0,2019m9
"CHINA","CHN",6203399060,2019,.15,.05,2019m9
"CHINA","CHN",6203410110,2018,0,0,2019m9
"CHINA","CHN",6203410110,2019,.15,.05,2019m9
"CHINA","CHN",6203410310,2018,0,0,2019m9
"CHINA","CHN",6203410310,2019,.15,.05,2019m9
"CHINA","CHN",6203410610,2018,0,0,2019m9
"CHINA","CHN",6203410610,2019,.15,.05,2019m9
"CHINA","CHN",6203410620,2018,0,0,2019m9
"CHINA","CHN",6203410620,2019,.15,.05,2019m9
"CHINA","CHN",6203410630,2018,0,0,2019m9
"CHINA","CHN",6203410630,2019,.15,.05,2019m9
"CHINA","CHN",6203410800,2018,0,0,2019m9
"CHINA","CHN",6203410800,2019,.15,.05,2019m9
"CHINA","CHN",6203412510,2018,0,0,2019m9
"CHINA","CHN",6203412510,2019,.15,.05,2019m9
"CHINA","CHN",6203413010,2018,0,0,2019m9
"CHINA","CHN",6203413010,2019,.15,.05,2019m9
"CHINA","CHN",6203413020,2018,0,0,2019m9
"CHINA","CHN",6203413020,2019,.15,.05,2019m9
"CHINA","CHN",6203416010,2018,0,0,2019m9
"CHINA","CHN",6203416010,2019,.15,.05,2019m9
"CHINA","CHN",6203416020,2018,0,0,2019m9
"CHINA","CHN",6203416020,2019,.15,.05,2019m9
"CHINA","CHN",6203416030,2018,0,0,2019m9
"CHINA","CHN",6203416030,2019,.15,.05,2019m9
"CHINA","CHN",6203418000,2018,0,0,2019m9
"CHINA","CHN",6203418000,2019,.15,.05,2019m9
"CHINA","CHN",6203420300,2018,0,0,2019m9
"CHINA","CHN",6203420300,2019,.15,.05,2019m9
"CHINA","CHN",6203420505,2018,0,0,2019m9
"CHINA","CHN",6203420505,2019,.15,.05,2019m9
"CHINA","CHN",6203420510,2018,0,0,2019m9
"CHINA","CHN",6203420510,2019,.15,.05,2019m9
"CHINA","CHN",6203420550,2018,0,0,2019m9
"CHINA","CHN",6203420550,2019,.15,.05,2019m9
"CHINA","CHN",6203420590,2018,0,0,2019m9
"CHINA","CHN",6203420590,2019,.15,.05,2019m9
"CHINA","CHN",6203420703,2018,0,0,2019m9
"CHINA","CHN",6203420703,2019,.15,.05,2019m9
"CHINA","CHN",6203420706,2018,0,0,2019m9
"CHINA","CHN",6203420706,2019,.15,.05,2019m9
"CHINA","CHN",6203420711,2018,0,0,2019m9
"CHINA","CHN",6203420711,2019,.15,.05,2019m9
"CHINA","CHN",6203420716,2018,0,0,2019m9
"CHINA","CHN",6203420716,2019,.15,.05,2019m9
"CHINA","CHN",6203420726,2018,0,0,2019m9
"CHINA","CHN",6203420726,2019,.15,.05,2019m9
"CHINA","CHN",6203420736,2018,0,0,2019m9
"CHINA","CHN",6203420736,2019,.15,.05,2019m9
"CHINA","CHN",6203420746,2018,0,0,2019m9
"CHINA","CHN",6203420746,2019,.15,.05,2019m9
"CHINA","CHN",6203420751,2018,0,0,2019m9
"CHINA","CHN",6203420751,2019,.15,.05,2019m9
"CHINA","CHN",6203420761,2018,0,0,2019m9
"CHINA","CHN",6203420761,2019,.15,.05,2019m9
"CHINA","CHN",6203421700,2018,0,0,2019m9
"CHINA","CHN",6203421700,2019,.15,.05,2019m9
"CHINA","CHN",6203422505,2018,0,0,2019m9
"CHINA","CHN",6203422505,2019,.15,.05,2019m9
"CHINA","CHN",6203422510,2018,0,0,2019m9
"CHINA","CHN",6203422510,2019,.15,.05,2019m9
"CHINA","CHN",6203422525,2018,0,0,2019m9
"CHINA","CHN",6203422525,2019,.15,.05,2019m9
"CHINA","CHN",6203422550,2018,0,0,2019m9
"CHINA","CHN",6203422550,2019,.15,.05,2019m9
"CHINA","CHN",6203422590,2018,0,0,2019m9
"CHINA","CHN",6203422590,2019,.15,.05,2019m9
"CHINA","CHN",6203424506,2018,0,0,2019m9
"CHINA","CHN",6203424506,2019,.15,.05,2019m9
"CHINA","CHN",6203424511,2018,0,0,2019m9
"CHINA","CHN",6203424511,2019,.15,.05,2019m9
"CHINA","CHN",6203424516,2018,0,0,2019m9
"CHINA","CHN",6203424516,2019,.15,.05,2019m9
"CHINA","CHN",6203424521,2018,0,0,2019m9
"CHINA","CHN",6203424521,2019,.15,.05,2019m9
"CHINA","CHN",6203424526,2018,0,0,2019m9
"CHINA","CHN",6203424526,2019,.15,.05,2019m9
"CHINA","CHN",6203424531,2018,0,0,2019m9
"CHINA","CHN",6203424531,2019,.15,.05,2019m9
"CHINA","CHN",6203424536,2018,0,0,2019m9
"CHINA","CHN",6203424536,2019,.15,.05,2019m9
"CHINA","CHN",6203424541,2018,0,0,2019m9
"CHINA","CHN",6203424541,2019,.15,.05,2019m9
"CHINA","CHN",6203424546,2018,0,0,2019m9
"CHINA","CHN",6203424546,2019,.15,.05,2019m9
"CHINA","CHN",6203424551,2018,0,0,2019m9
"CHINA","CHN",6203424551,2019,.15,.05,2019m9
"CHINA","CHN",6203424556,2018,0,0,2019m9
"CHINA","CHN",6203424556,2019,.15,.05,2019m9
"CHINA","CHN",6203424561,2018,0,0,2019m9
"CHINA","CHN",6203424561,2019,.15,.05,2019m9
"CHINA","CHN",6203430300,2018,0,0,2019m9
"CHINA","CHN",6203430300,2019,.15,.05,2019m9
"CHINA","CHN",6203430505,2018,0,0,2019m9
"CHINA","CHN",6203430505,2019,.15,.05,2019m9
"CHINA","CHN",6203430510,2018,0,0,2019m9
"CHINA","CHN",6203430510,2019,.15,.05,2019m9
"CHINA","CHN",6203430550,2018,0,0,2019m9
"CHINA","CHN",6203430550,2019,.15,.05,2019m9
"CHINA","CHN",6203430590,2018,0,0,2019m9
"CHINA","CHN",6203430590,2019,.15,.05,2019m9
"CHINA","CHN",6203430910,2018,0,0,2019m9
"CHINA","CHN",6203430910,2019,.15,.05,2019m9
"CHINA","CHN",6203430930,2018,0,0,2019m9
"CHINA","CHN",6203430930,2019,.15,.05,2019m9
"CHINA","CHN",6203431110,2018,0,0,2019m9
"CHINA","CHN",6203431110,2019,.15,.05,2019m9
"CHINA","CHN",6203431190,2018,0,0,2019m9
"CHINA","CHN",6203431190,2019,.15,.05,2019m9
"CHINA","CHN",6203431310,2018,0,0,2019m9
"CHINA","CHN",6203431310,2019,.15,.05,2019m9
"CHINA","CHN",6203431320,2018,0,0,2019m9
"CHINA","CHN",6203431320,2019,.15,.05,2019m9
"CHINA","CHN",6203431330,2018,0,0,2019m9
"CHINA","CHN",6203431330,2019,.15,.05,2019m9
"CHINA","CHN",6203431340,2018,0,0,2019m9
"CHINA","CHN",6203431340,2019,.15,.05,2019m9
"CHINA","CHN",6203434500,2018,0,0,2019m9
"CHINA","CHN",6203434500,2019,.15,.05,2019m9
"CHINA","CHN",6203435500,2018,0,0,2019m9
"CHINA","CHN",6203435500,2019,.15,.05,2019m9
"CHINA","CHN",6203436005,2018,0,0,2019m9
"CHINA","CHN",6203436005,2019,.15,.05,2019m9
"CHINA","CHN",6203436010,2018,0,0,2019m9
"CHINA","CHN",6203436010,2019,.15,.05,2019m9
"CHINA","CHN",6203436050,2018,0,0,2019m9
"CHINA","CHN",6203436050,2019,.15,.05,2019m9
"CHINA","CHN",6203436090,2018,0,0,2019m9
"CHINA","CHN",6203436090,2019,.15,.05,2019m9
"CHINA","CHN",6203437010,2018,0,0,2019m9
"CHINA","CHN",6203437010,2019,.15,.05,2019m9
"CHINA","CHN",6203437020,2018,0,0,2019m9
"CHINA","CHN",6203437020,2019,.15,.05,2019m9
"CHINA","CHN",6203437030,2018,0,0,2019m9
"CHINA","CHN",6203437030,2019,.15,.05,2019m9
"CHINA","CHN",6203437510,2018,0,0,2019m9
"CHINA","CHN",6203437510,2019,.15,.05,2019m9
"CHINA","CHN",6203437590,2018,0,0,2019m9
"CHINA","CHN",6203437590,2019,.15,.05,2019m9
"CHINA","CHN",6203439010,2018,0,0,2019m9
"CHINA","CHN",6203439010,2019,.15,.05,2019m9
"CHINA","CHN",6203439015,2018,0,0,2019m9
"CHINA","CHN",6203439015,2019,.15,.05,2019m9
"CHINA","CHN",6203439020,2018,0,0,2019m9
"CHINA","CHN",6203439020,2019,.15,.05,2019m9
"CHINA","CHN",6203439030,2018,0,0,2019m9
"CHINA","CHN",6203439030,2019,.15,.05,2019m9
"CHINA","CHN",6203439035,2018,0,0,2019m9
"CHINA","CHN",6203439035,2019,.15,.05,2019m9
"CHINA","CHN",6203439040,2018,0,0,2019m9
"CHINA","CHN",6203439040,2019,.15,.05,2019m9
"CHINA","CHN",6203490105,2018,0,0,2019m9
"CHINA","CHN",6203490105,2019,.15,.05,2019m9
"CHINA","CHN",6203490110,2018,0,0,2019m9
"CHINA","CHN",6203490110,2019,.15,.05,2019m9
"CHINA","CHN",6203490150,2018,0,0,2019m9
"CHINA","CHN",6203490150,2019,.15,.05,2019m9
"CHINA","CHN",6203490190,2018,0,0,2019m9
"CHINA","CHN",6203490190,2019,.15,.05,2019m9
"CHINA","CHN",6203490515,2018,0,0,2019m9
"CHINA","CHN",6203490515,2019,.15,.05,2019m9
"CHINA","CHN",6203490545,2018,0,0,2019m9
"CHINA","CHN",6203490545,2019,.15,.05,2019m9
"CHINA","CHN",6203490560,2018,0,0,2019m9
"CHINA","CHN",6203490560,2019,.15,.05,2019m9
"CHINA","CHN",6203490730,2018,0,0,2019m9
"CHINA","CHN",6203490730,2019,.15,.05,2019m9
"CHINA","CHN",6203490945,2018,0,0,2019m9
"CHINA","CHN",6203490945,2019,.15,.05,2019m9
"CHINA","CHN",6203490960,2018,0,0,2019m9
"CHINA","CHN",6203490960,2019,.15,.05,2019m9
"CHINA","CHN",6203492505,2018,0,0,2019m9
"CHINA","CHN",6203492505,2019,.15,.05,2019m9
"CHINA","CHN",6203492510,2018,0,0,2019m9
"CHINA","CHN",6203492510,2019,.15,.05,2019m9
"CHINA","CHN",6203492590,2018,0,0,2019m9
"CHINA","CHN",6203492590,2019,.15,.05,2019m9
"CHINA","CHN",6203495015,2018,0,0,2019m9
"CHINA","CHN",6203495015,2019,.15,.05,2019m9
"CHINA","CHN",6203495020,2018,0,0,2019m9
"CHINA","CHN",6203495020,2019,.15,.05,2019m9
"CHINA","CHN",6203495030,2018,0,0,2019m9
"CHINA","CHN",6203495030,2019,.15,.05,2019m9
"CHINA","CHN",6203495045,2018,0,0,2019m9
"CHINA","CHN",6203495045,2019,.15,.05,2019m9
"CHINA","CHN",6203495060,2018,0,0,2019m9
"CHINA","CHN",6203495060,2019,.15,.05,2019m9
"CHINA","CHN",6203499010,2018,0,0,2019m9
"CHINA","CHN",6203499010,2019,.15,.05,2019m9
"CHINA","CHN",6203499020,2018,0,0,2019m9
"CHINA","CHN",6203499020,2019,.15,.05,2019m9
"CHINA","CHN",6203499025,2018,0,0,2019m9
"CHINA","CHN",6203499025,2019,.15,.05,2019m9
"CHINA","CHN",6203499030,2018,0,0,2019m9
"CHINA","CHN",6203499030,2019,.15,.05,2019m9
"CHINA","CHN",6203499045,2018,0,0,2019m9
"CHINA","CHN",6203499045,2019,.15,.05,2019m9
"CHINA","CHN",6203499060,2018,0,0,2019m9
"CHINA","CHN",6203499060,2019,.15,.05,2019m9
"CHINA","CHN",6204110000,2018,0,0,2019m9
"CHINA","CHN",6204110000,2019,.15,.05,2019m9
"CHINA","CHN",6204120010,2018,0,0,2019m9
"CHINA","CHN",6204120010,2019,.15,.05,2019m9
"CHINA","CHN",6204120020,2018,0,0,2019m9
"CHINA","CHN",6204120020,2019,.15,.05,2019m9
"CHINA","CHN",6204120030,2018,0,0,2019m9
"CHINA","CHN",6204120030,2019,.15,.05,2019m9
"CHINA","CHN",6204120040,2018,0,0,2019m9
"CHINA","CHN",6204120040,2019,.15,.05,2019m9
"CHINA","CHN",6204132010,2018,0,0,2019m9
"CHINA","CHN",6204132010,2019,.15,.05,2019m9
"CHINA","CHN",6204132020,2018,0,0,2019m9
"CHINA","CHN",6204132020,2019,.15,.05,2019m9
"CHINA","CHN",6204191000,2018,0,0,2019m9
"CHINA","CHN",6204191000,2019,.15,.05,2019m9
"CHINA","CHN",6204192000,2018,0,0,2019m9
"CHINA","CHN",6204192000,2019,.15,.05,2019m9
"CHINA","CHN",6204194000,2018,0,0,2019m9
"CHINA","CHN",6204194000,2019,.15,.05,2019m9
"CHINA","CHN",6204198020,2018,0,0,2019m9
"CHINA","CHN",6204198020,2019,.15,.05,2019m9
"CHINA","CHN",6204198030,2018,0,0,2019m9
"CHINA","CHN",6204198030,2019,.15,.05,2019m9
"CHINA","CHN",6204198060,2018,0,0,2019m9
"CHINA","CHN",6204198060,2019,.15,.05,2019m9
"CHINA","CHN",6204198090,2018,0,0,2019m9
"CHINA","CHN",6204198090,2019,.15,.05,2019m9
"CHINA","CHN",6204221000,2018,0,0,2019m9
"CHINA","CHN",6204221000,2019,.15,.05,2019m9
"CHINA","CHN",6204223030,2018,0,0,2019m9
"CHINA","CHN",6204223030,2019,.15,.05,2019m9
"CHINA","CHN",6204223065,2018,0,0,2019m9
"CHINA","CHN",6204223065,2019,.15,.05,2019m9
"CHINA","CHN",6204223070,2018,0,0,2019m9
"CHINA","CHN",6204223070,2019,.15,.05,2019m9
"CHINA","CHN",6204230010,2018,0,0,2019m9
"CHINA","CHN",6204230010,2019,.15,.05,2019m9
"CHINA","CHN",6204230030,2018,0,0,2019m9
"CHINA","CHN",6204230030,2019,.15,.05,2019m9
"CHINA","CHN",6204230035,2018,0,0,2019m9
"CHINA","CHN",6204230035,2019,.15,.05,2019m9
"CHINA","CHN",6204230040,2018,0,0,2019m9
"CHINA","CHN",6204230040,2019,.15,.05,2019m9
"CHINA","CHN",6204230045,2018,0,0,2019m9
"CHINA","CHN",6204230045,2019,.15,.05,2019m9
"CHINA","CHN",6204230055,2018,0,0,2019m9
"CHINA","CHN",6204230055,2019,.15,.05,2019m9
"CHINA","CHN",6204230060,2018,0,0,2019m9
"CHINA","CHN",6204230060,2019,.15,.05,2019m9
"CHINA","CHN",6204292020,2018,0,0,2019m9
"CHINA","CHN",6204292020,2019,.15,.05,2019m9
"CHINA","CHN",6204292040,2018,0,0,2019m9
"CHINA","CHN",6204292040,2019,.15,.05,2019m9
"CHINA","CHN",6204311010,2018,0,0,2019m9
"CHINA","CHN",6204311010,2019,.15,.05,2019m9
"CHINA","CHN",6204311020,2018,0,0,2019m9
"CHINA","CHN",6204311020,2019,.15,.05,2019m9
"CHINA","CHN",6204312010,2018,0,0,2019m9
"CHINA","CHN",6204312010,2019,.15,.05,2019m9
"CHINA","CHN",6204312020,2018,0,0,2019m9
"CHINA","CHN",6204312020,2019,.15,.05,2019m9
"CHINA","CHN",6204321000,2018,0,0,2019m9
"CHINA","CHN",6204321000,2019,.15,.05,2019m9
"CHINA","CHN",6204322010,2018,0,0,2019m9
"CHINA","CHN",6204322010,2019,.15,.05,2019m9
"CHINA","CHN",6204322020,2018,0,0,2019m9
"CHINA","CHN",6204322020,2019,.15,.05,2019m9
"CHINA","CHN",6204322030,2018,0,0,2019m9
"CHINA","CHN",6204322030,2019,.15,.05,2019m9
"CHINA","CHN",6204322040,2018,0,0,2019m9
"CHINA","CHN",6204322040,2019,.15,.05,2019m9
"CHINA","CHN",6204331000,2018,0,0,2019m9
"CHINA","CHN",6204331000,2019,.15,.05,2019m9
"CHINA","CHN",6204334010,2018,0,0,2019m9
"CHINA","CHN",6204334010,2019,.15,.05,2019m9
"CHINA","CHN",6204334020,2018,0,0,2019m9
"CHINA","CHN",6204334020,2019,.15,.05,2019m9
"CHINA","CHN",6204335010,2018,0,0,2019m9
"CHINA","CHN",6204335010,2019,.15,.05,2019m9
"CHINA","CHN",6204335020,2018,0,0,2019m9
"CHINA","CHN",6204335020,2019,.15,.05,2019m9
"CHINA","CHN",6204392010,2018,0,0,2019m9
"CHINA","CHN",6204392010,2019,.15,.05,2019m9
"CHINA","CHN",6204393010,2018,0,0,2019m9
"CHINA","CHN",6204393010,2019,.15,.05,2019m9
"CHINA","CHN",6204393020,2018,0,0,2019m9
"CHINA","CHN",6204393020,2019,.15,.05,2019m9
"CHINA","CHN",6204396000,2018,0,0,2019m9
"CHINA","CHN",6204396000,2019,.15,.05,2019m9
"CHINA","CHN",6204398010,2018,0,0,2019m9
"CHINA","CHN",6204398010,2019,.15,.05,2019m9
"CHINA","CHN",6204398020,2018,0,0,2019m9
"CHINA","CHN",6204398020,2019,.15,.05,2019m9
"CHINA","CHN",6204398030,2018,0,0,2019m9
"CHINA","CHN",6204398030,2019,.15,.05,2019m9
"CHINA","CHN",6204398050,2018,0,0,2019m9
"CHINA","CHN",6204398050,2019,.15,.05,2019m9
"CHINA","CHN",6204398060,2018,0,0,2019m9
"CHINA","CHN",6204398060,2019,.15,.05,2019m9
"CHINA","CHN",6204411000,2018,0,0,2019m9
"CHINA","CHN",6204411000,2019,.15,.05,2019m9
"CHINA","CHN",6204412010,2018,0,0,2019m9
"CHINA","CHN",6204412010,2019,.15,.05,2019m9
"CHINA","CHN",6204412020,2018,0,0,2019m9
"CHINA","CHN",6204412020,2019,.15,.05,2019m9
"CHINA","CHN",6204422000,2018,0,0,2019m9
"CHINA","CHN",6204422000,2019,.15,.05,2019m9
"CHINA","CHN",6204423010,2018,0,0,2019m9
"CHINA","CHN",6204423010,2019,.15,.05,2019m9
"CHINA","CHN",6204423020,2018,0,0,2019m9
"CHINA","CHN",6204423020,2019,.15,.05,2019m9
"CHINA","CHN",6204423030,2018,0,0,2019m9
"CHINA","CHN",6204423030,2019,.15,.05,2019m9
"CHINA","CHN",6204423040,2018,0,0,2019m9
"CHINA","CHN",6204423040,2019,.15,.05,2019m9
"CHINA","CHN",6204423050,2018,0,0,2019m9
"CHINA","CHN",6204423050,2019,.15,.05,2019m9
"CHINA","CHN",6204423060,2018,0,0,2019m9
"CHINA","CHN",6204423060,2019,.15,.05,2019m9
"CHINA","CHN",6204431000,2018,0,0,2019m9
"CHINA","CHN",6204431000,2019,.15,.05,2019m9
"CHINA","CHN",6204432000,2018,0,0,2019m9
"CHINA","CHN",6204432000,2019,.15,.05,2019m9
"CHINA","CHN",6204433010,2018,0,0,2019m9
"CHINA","CHN",6204433010,2019,.15,.05,2019m9
"CHINA","CHN",6204433020,2018,0,0,2019m9
"CHINA","CHN",6204433020,2019,.15,.05,2019m9
"CHINA","CHN",6204434010,2018,0,0,2019m9
"CHINA","CHN",6204434010,2019,.15,.05,2019m9
"CHINA","CHN",6204434020,2018,0,0,2019m9
"CHINA","CHN",6204434020,2019,.15,.05,2019m9
"CHINA","CHN",6204434030,2018,0,0,2019m9
"CHINA","CHN",6204434030,2019,.15,.05,2019m9
"CHINA","CHN",6204434040,2018,0,0,2019m9
"CHINA","CHN",6204434040,2019,.15,.05,2019m9
"CHINA","CHN",6204443010,2018,0,0,2019m9
"CHINA","CHN",6204443010,2019,.15,.05,2019m9
"CHINA","CHN",6204443020,2018,0,0,2019m9
"CHINA","CHN",6204443020,2019,.15,.05,2019m9
"CHINA","CHN",6204444010,2018,0,0,2019m9
"CHINA","CHN",6204444010,2019,.15,.05,2019m9
"CHINA","CHN",6204444020,2018,0,0,2019m9
"CHINA","CHN",6204444020,2019,.15,.05,2019m9
"CHINA","CHN",6204491000,2018,0,0,2019m9
"CHINA","CHN",6204491000,2019,.15,.05,2019m9
"CHINA","CHN",6204495010,2018,0,0,2019m9
"CHINA","CHN",6204495010,2019,.15,.05,2019m9
"CHINA","CHN",6204495020,2018,0,0,2019m9
"CHINA","CHN",6204495020,2019,.15,.05,2019m9
"CHINA","CHN",6204495030,2018,0,0,2019m9
"CHINA","CHN",6204495030,2019,.15,.05,2019m9
"CHINA","CHN",6204495050,2018,0,0,2019m9
"CHINA","CHN",6204495050,2019,.15,.05,2019m9
"CHINA","CHN",6204495060,2018,0,0,2019m9
"CHINA","CHN",6204495060,2019,.15,.05,2019m9
"CHINA","CHN",6204510010,2018,0,0,2019m9
"CHINA","CHN",6204510010,2019,.15,.05,2019m9
"CHINA","CHN",6204510020,2018,0,0,2019m9
"CHINA","CHN",6204510020,2019,.15,.05,2019m9
"CHINA","CHN",6204522010,2018,0,0,2019m9
"CHINA","CHN",6204522010,2019,.15,.05,2019m9
"CHINA","CHN",6204522020,2018,0,0,2019m9
"CHINA","CHN",6204522020,2019,.15,.05,2019m9
"CHINA","CHN",6204522030,2018,0,0,2019m9
"CHINA","CHN",6204522030,2019,.15,.05,2019m9
"CHINA","CHN",6204522040,2018,0,0,2019m9
"CHINA","CHN",6204522040,2019,.15,.05,2019m9
"CHINA","CHN",6204522070,2018,0,0,2019m9
"CHINA","CHN",6204522070,2019,.15,.05,2019m9
"CHINA","CHN",6204522080,2018,0,0,2019m9
"CHINA","CHN",6204522080,2019,.15,.05,2019m9
"CHINA","CHN",6204532010,2018,0,0,2019m9
"CHINA","CHN",6204532010,2019,.15,.05,2019m9
"CHINA","CHN",6204532020,2018,0,0,2019m9
"CHINA","CHN",6204532020,2019,.15,.05,2019m9
"CHINA","CHN",6204533010,2018,0,0,2019m9
"CHINA","CHN",6204533010,2019,.15,.05,2019m9
"CHINA","CHN",6204533020,2018,0,0,2019m9
"CHINA","CHN",6204533020,2019,.15,.05,2019m9
"CHINA","CHN",6204592010,2018,0,0,2019m9
"CHINA","CHN",6204592010,2019,.15,.05,2019m9
"CHINA","CHN",6204592020,2018,0,0,2019m9
"CHINA","CHN",6204592020,2019,.15,.05,2019m9
"CHINA","CHN",6204593010,2018,0,0,2019m9
"CHINA","CHN",6204593010,2019,.15,.05,2019m9
"CHINA","CHN",6204593020,2018,0,0,2019m9
"CHINA","CHN",6204593020,2019,.15,.05,2019m9
"CHINA","CHN",6204594010,2018,0,0,2019m9
"CHINA","CHN",6204594010,2019,.15,.05,2019m9
"CHINA","CHN",6204594020,2018,0,0,2019m9
"CHINA","CHN",6204594020,2019,.15,.05,2019m9
"CHINA","CHN",6204594030,2018,0,0,2019m9
"CHINA","CHN",6204594030,2019,.15,.05,2019m9
